rank,score,image,description,target_probability,reference_probability,probability_margin,best_target_prompt,best_reference_prompt,best_overall_prompt,width,height,extension,size_bytes,references,context_keyword_hits
5581,0.6293847560882568,assets/images/2025/20250108_20250318/20250309_021607_1.jpg,a scientific plot,0.45381873846054077,0.0,0.17556601762771606,a scientific plot,,a scientific plot,936,1199,.jpg,234587,_posts/2025-03-17-weekly-OFS-38.md:136,
5582,0.6289472281932831,assets/images/2025/20241206_20250308/20250302_042525_0.jpg,a schematic diagram,0.4582171142101288,0.0,0.1707301139831543,a schematic diagram,,a schematic diagram,1200,1049,.jpg,79320,_posts/2025-03-09-weekly-OFS-37.md:85,
5583,0.6289331018924713,assets/images/2025/20250211_20250817/20250816_031838_0.jpg,a product photo,0.4598781168460846,0.0,0.16905498504638672,a product photo,,a product photo,701,1200,.jpg,75330,_posts/2025-08-18-weekly-OFS-60.md:238,
5584,0.6289200633764267,assets/images/2025/20240701_20250728/20250401_054239_0.jpg,a photograph of hardware,0.38887786865234375,0.0,0.24004219472408295,a photograph of hardware,,a photograph of hardware,1200,900,.jpg,69634,_posts/2025-07-27-weekly-OFS-57.md:219,
5585,0.6289116591215134,assets/images/2024/20240502_20241115/20241111_164556_2.jpg,a schematic diagram,0.3873554766178131,0.0,0.24155618250370026,a schematic diagram,,a schematic diagram,1200,644,.jpg,101723,_posts/2024-11-17-weekly-OFS-21.md:137,
5586,0.6286742687225342,assets/images/2025/20240920_20251005/20251004_035934_0.jpg,a technical slide,0.4267217516899109,0.0,0.2019525170326233,a technical slide,,a technical slide,628,939,.jpg,66608,_posts/2025-10-06-weekly-OFS-67.md:280; _posts/trash_2025-10-05-weekly-OFS-67.md:314,
5587,0.6285224109888077,assets/images/2025/20250115_20251102/20251028_055551_0.jpg,a technical slide,0.4220956265926361,0.0,0.20642678439617157,a technical slide,,a technical slide,1200,582,.jpg,103205,_posts/2025-11-02-weekly-OFS-71.md:76,
5588,0.628364160656929,assets/images/2025/20250323_20250928/20250924_013605_0.jpg,a product photo,0.396731972694397,0.0,0.23163218796253204,a product photo,,a product photo,1200,608,.jpg,105408,_posts/2025-09-28-weekly-OFS-66.md:159,
5589,0.6281045824289322,assets/images/2024/spiral_AWG.png,an optical or photonics diagram,0.4089881181716919,0.0,0.2191164642572403,an optical or photonics diagram,,an optical or photonics diagram,688,754,.png,740254,_posts/2024-09-08-weekly-OFS-11.md:34,
5590,0.6281045824289322,assets/images/2025/20240304_20251019/20251016_144907_0.jpg,an optical or photonics diagram,0.4089881181716919,0.0,0.2191164642572403,an optical or photonics diagram,,an optical or photonics diagram,688,754,.jpg,740254,_posts/2025-10-20-weekly-OFS-69.md:57,
5591,0.6281045824289322,assets/images/2025/20240830_20250427/20250421_155008_0.jpg,an optical or photonics diagram,0.4089881181716919,0.0,0.2191164642572403,an optical or photonics diagram,,an optical or photonics diagram,688,754,.jpg,740254,,
5592,0.6281045824289322,assets/images/2025/20241215_20250915/20250913_195945_0.jpg,an optical or photonics diagram,0.4089881181716919,0.0,0.2191164642572403,an optical or photonics diagram,,an optical or photonics diagram,688,754,.jpg,751096,_posts/2025-09-15-weekly-OFS-64.md:194,
5593,0.6281045824289322,assets/images/2025/20241215_20250915/20250913_203615_0.jpg,an optical or photonics diagram,0.4089881181716919,0.0,0.2191164642572403,an optical or photonics diagram,,an optical or photonics diagram,688,754,.jpg,751096,_posts/2025-09-15-weekly-OFS-64.md:224,
5594,0.6281045824289322,assets/images/2025/20250214_20250921/20250913_195945_0.jpg,an optical or photonics diagram,0.4089881181716919,0.0,0.2191164642572403,an optical or photonics diagram,,an optical or photonics diagram,688,754,.jpg,751096,_posts/2025-09-21-weekly-OFS-65.md:72,
5595,0.6281045824289322,assets/images/2025/20250214_20250921/20250913_203615_0.jpg,an optical or photonics diagram,0.4089881181716919,0.0,0.2191164642572403,an optical or photonics diagram,,an optical or photonics diagram,688,754,.jpg,751096,_posts/2025-09-21-weekly-OFS-65.md:102,
5596,0.6281045824289322,assets/images/2025/20250711_20250908/20250903_143648_0.jpg,an optical or photonics diagram,0.4089881181716919,0.0,0.2191164642572403,an optical or photonics diagram,,an optical or photonics diagram,688,754,.jpg,740254,_posts/2025-09-08-weekly-OFS-63.md:55,
5597,0.6281045824289322,assets/images/2025/20250711_20250908/20250904_145900_0.jpg,an optical or photonics diagram,0.4089881181716919,0.0,0.2191164642572403,an optical or photonics diagram,,an optical or photonics diagram,688,754,.jpg,740254,,
5598,0.6280460804700851,assets/images/elephant-trunk-PRL.png,a schematic diagram,0.3882635235786438,0.0,0.23978255689144135,a schematic diagram,,a schematic diagram,1221,875,.png,673383,_posts/2024-07-06-weekly-OFS-2.md:58,
5599,0.6277982890605927,assets/images/2025/20250711_20250908/20250903_150034_0.jpg,a screenshot of a website or app,0.4013689160346985,0.0,0.22642937302589417,a screenshot of a website or app,,a screenshot of a website or app,1200,514,.jpg,78316,,
5600,0.6277982890605927,assets/images/2025/20250711_20250908/20250903_150134_0.jpg,a screenshot of a website or app,0.4013689160346985,0.0,0.22642937302589417,a screenshot of a website or app,,a screenshot of a website or app,1200,514,.jpg,78316,_posts/2025-09-08-weekly-OFS-63.md:63,
5601,0.6277654618024826,assets/images/2024/20240930_20241009/20241004_034930_3.jpg,a document page,0.42935633659362793,0.0,0.19840912520885468,a document page,,a document page,1116,1200,.jpg,219046,_posts/2024-10-13-weekly-OFS-16.md:120,
5602,0.6276849508285522,assets/images/2025/20250419_20250713/20250707_043804_0.jpg,an optical or photonics diagram,0.42348241806030273,0.0,0.2042025327682495,an optical or photonics diagram,,an optical or photonics diagram,670,1200,.jpg,96405,_posts/2025-07-13-weekly-OFS-55.md:90,
5603,0.6276491582393646,assets/images/2025/20231216_20251013/20251011_010202_0.jpg,a product photo,0.43204575777053833,0.0,0.1956034004688263,a product photo,,a product photo,1200,1200,.jpg,83080,_posts/2025-10-13-weekly-OFS-68.md:50; _posts/2025-10-13-weekly-OFS-68.md:218,
5604,0.6276084035634995,assets/images/2026/OFC2026/IMG_4125.JPG,a technical slide,0.4333826005458832,0.0,0.19422580301761627,a technical slide,,a technical slide,4032,3024,.jpg,2517111,_posts/2026-04-04-OFC2026.md:4611,
5605,0.627048596739769,assets/images/2025/20240918_20251214/20251213_045851_0.jpg,a bar chart,0.38171976804733276,0.0,0.24532882869243622,a bar chart,,a bar chart,1200,1161,.jpg,79097,_posts/2025-12-15-weekly-OFS-77.md:198,
5606,0.6267281621694565,assets/images/2025/20250216_20250222/20250221_023143_0.jpg,a scientific plot,0.39539000391960144,0.0,0.23133815824985504,a scientific plot,,a scientific plot,1200,675,.jpg,216472,_posts/2025-02-23-weekly-OFS-35.md:53,
5607,0.6263202875852585,assets/images/imported/lnnb-full-beam-simulations-1806-1812/image168.png,a bar chart,0.3871278762817383,0.0,0.2391924113035202,a bar chart,,a bar chart,841,560,.png,64675,_posts/2018-06-01-lnnb-full-beam-simulations-1806-1812.md:386,
5608,0.6262433975934982,assets/images/2024/20240702_20241207/20241206_051655_0.jpg,an optical or photonics diagram,0.3848383128643036,0.0,0.24140508472919464,an optical or photonics diagram,,an optical or photonics diagram,1199,638,.jpg,110108,_posts/2024-12-15-weekly-OFS-25.md:175,
5609,0.6261643320322037,assets/images/2025/20251029_20251110/20251102_181404_0.jpg,a circuit layout or CAD image,0.4342363476753235,0.0,0.1919279843568802,a circuit layout or CAD image,,a circuit layout or CAD image,1200,552,.jpg,84504,_posts/2025-11-09-weekly-OFS-72.md:55,
5610,0.6261574923992157,assets/images/imported/estimating-a-nanomech-resonator-with-a-jj-or-tuning-it-by-bc/image24.png,a scientific plot,0.47918352484703064,0.0,0.14697396755218506,a scientific plot,,a scientific plot,457,389,.png,15907,_posts/2020-01-28-estimating-a-nanomech-resonator-with-a-jj-or-tuning-it-by-bc.md:186,
5611,0.6261199712753296,assets/images/imported/ln-properties/image63.png,an equation or math derivation,0.47042524814605713,0.0,0.15569472312927246,an equation or math derivation,,an equation or math derivation,239,50,.png,5610,_posts/2018-04-28-ln-properties.md:297,
5612,0.6259778887033463,assets/images/2025/20240804_20250330/20250328_155841_0.jpg,a technical slide,0.4000113606452942,0.0,0.22596652805805206,a technical slide,,a technical slide,1200,1035,.jpg,230609,_posts/2025-03-30-weekly-OFS-40.md:366,
5613,0.6257423758506775,assets/images/2025/20241024_20251229/20251224_032315_3.jpg,a technical slide,0.5177907347679138,0.0,0.10795164108276367,a technical slide,,a technical slide,1200,735,.jpg,118324,_posts/2025-12-29-weekly-OFS-79.md:142,
5614,0.6256730854511261,assets/images/2025/20240619_20250322/20250316_193535_0.jpg,an optical or photonics diagram,0.5025315880775452,0.0,0.12314149737358093,an optical or photonics diagram,,an optical or photonics diagram,1199,821,.jpg,119378,_posts/2025-03-23-weekly-OFS-39.md:120,
5615,0.6256671994924545,assets/images/2025/20241130_20251124/20251118_031323_0.jpg,an optical or photonics diagram,0.4311620593070984,0.0,0.19450514018535614,an optical or photonics diagram,,an optical or photonics diagram,1200,1070,.jpg,160909,_posts/2025-11-23-weekly-OFS-74.md:54,
5616,0.625377893447876,assets/images/2025/20241101_20250216/20250215_173716_0.jpg,an optical or photonics diagram,0.4964689314365387,0.0,0.12890896201133728,an optical or photonics diagram,,an optical or photonics diagram,1200,673,.jpg,96619,_posts/2025-02-16-weekly-OFS-34.md:368,
5617,0.62490014731884,assets/images/2024/visual_signal_brain_1.jpeg,an optical or photonics diagram,0.4195779263973236,0.0,0.20532222092151642,an optical or photonics diagram,,an optical or photonics diagram,3840,2160,.jpeg,380166,_posts/2024-09-01-weekly-OFS-10.md:79,
5618,0.6248200684785843,assets/images/2025/20240830_20250427/20250421_053731_1.jpg,an optical or photonics diagram,0.43185219168663025,0.0,0.19296787679195404,an optical or photonics diagram,,an optical or photonics diagram,1200,758,.jpg,76296,_posts/2025-04-27-weekly-OFS-44.md:93,
5619,0.6248200684785843,assets/images/2025/20250505_20250512/20250507_073138_1.jpg,an optical or photonics diagram,0.43185219168663025,0.0,0.19296787679195404,an optical or photonics diagram,,an optical or photonics diagram,1200,758,.jpg,76296,_posts/2025-05-12-weekly-OFS-46.md:128,
5620,0.6248200684785843,assets/images/2025/20250505_20250512/20250508_055001_1.jpg,an optical or photonics diagram,0.43185219168663025,0.0,0.19296787679195404,an optical or photonics diagram,,an optical or photonics diagram,1200,758,.jpg,76296,,
5621,0.6246649324893951,assets/images/2025/20250711_20250908/20250902_050016_0.jpg,a scientific plot,0.4863825738430023,0.0,0.13828235864639282,a scientific plot,,a scientific plot,1200,1102,.jpg,161454,_posts/2025-09-08-weekly-OFS-63.md:94,
5622,0.6241323947906494,assets/images/imported/estimating-a-nanomech-resonator-with-a-jj-or-tuning-it-by-bc/image64.png,a scientific plot,0.5109311938285828,0.0,0.11320120096206665,a scientific plot,,a scientific plot,907,538,.png,27354,_posts/2020-01-28-estimating-a-nanomech-resonator-with-a-jj-or-tuning-it-by-bc.md:261,
5623,0.6239927113056183,assets/images/2026/CES2026/IMG_3173.jpg,a circuit layout or CAD image,0.41402918100357056,0.0,0.20996353030204773,a circuit layout or CAD image,,a circuit layout or CAD image,4284,5712,.jpg,3837806,_posts/2026-01-18-CES2026.md:392,
5624,0.623918354511261,assets/images/imported/lnnb-unitcell-simulations-1806-1812/image19.png,a circuit layout or CAD image,0.4822421967983246,0.0,0.1416761577129364,a circuit layout or CAD image,,a circuit layout or CAD image,517,368,.png,47683,_posts/2018-06-23-lnnb-unitcell-simulations-1806-1812.md:548,
5625,0.6235655099153519,assets/images/2026/CES2026/IMG_3184.jpg,a photograph of hardware,0.43439972400665283,0.0,0.18916578590869904,a photograph of hardware,,a photograph of hardware,5712,4284,.jpg,4172253,_posts/2026-01-18-CES2026.md:446,
5626,0.623359352350235,assets/images/2026/CES2026/IMG_3284.jpg,a map,0.3601696491241455,0.0,0.2631897032260895,a map,,a map,5712,4284,.jpg,4822063,_posts/2026-01-18-CES2026.md:307,
5627,0.6232438683509827,assets/images/2024/20241122_20241215/20241212_054309_0.jpg,a bar chart,0.5360111594200134,0.0,0.08723270893096924,a bar chart,,a bar chart,1200,1068,.jpg,149321,_posts/2024-12-22-weekly-OFS-26.md:136,
5628,0.623049721121788,assets/images/2025/20240712_20250111/20250107_084115_1.jpg,a schematic diagram,0.39946678280830383,0.0,0.2235829383134842,a schematic diagram,,a schematic diagram,898,764,.jpg,220197,_posts/2025-01-12-weekly-OFS-29.md:99,
5629,0.6223237067461014,assets/images/projects/gdsjam-examples.png,an optical or photonics diagram,0.4160439670085907,0.0,0.20627973973751068,an optical or photonics diagram,,an optical or photonics diagram,3822,1912,.png,1017369,_posts/2025-12-01-weekly-OFS-75.md:259; _posts/2025-12-07-weekly-OFS-76.md:290; _posts/2025-12-15-weekly-OFS-77.md:337; _posts/2025-12-22-weekly-OFS-78.md:301; _posts/2025-12-29-weekly-OFS-79.md:400; _posts/2026-01-08-weekly-OFS-80.md:325; _posts/2026-01-11-weekly-OFS-81.md:307; _posts/2026-01-20-weekly-OFS-82.md:345,
5630,0.6217042207717896,assets/images/2025/20250225_20250406/20250329_183153_0.jpg,a scientific plot,0.4473353624343872,0.0,0.17436885833740234,a scientific plot,,a scientific plot,1199,607,.jpg,139007,_posts/2025-04-06-weekly-OFS-41.md:125,
5631,0.6216651499271393,assets/images/2026/20240704_20260519/20260508_062228_0.jpg,a map,0.3618749678134918,0.0,0.25979018211364746,a map,,a map,1200,1033,.jpg,160100,_posts/2026-06-07-weekly-OFS-102.md:165,
5632,0.6216199100017548,assets/images/2026/20241208_20260223/20260221_061608_2.jpg,an optical or photonics diagram,0.46871504187583923,0.0,0.15290486812591553,an optical or photonics diagram,,an optical or photonics diagram,1023,487,.jpg,50024,_posts/2026-02-22-weekly-OFS-87.md:199,
5633,0.6212681829929352,assets/images/2025/20241122_20250420/20250416_053507_0.jpg,a line chart,0.4830460250377655,0.0,0.13822215795516968,a line chart,,a line chart,700,444,.jpg,114343,_posts/2025-04-20-weekly-OFS-43.md:191,
5634,0.6212681829929352,assets/images/2025/20241122_20250420/20250416_053515_0.jpg,a line chart,0.4830460250377655,0.0,0.13822215795516968,a line chart,,a line chart,700,444,.jpg,114343,,
5635,0.6211017817258835,assets/images/2025/20241230_20250505/20241230_191407_2.jpg,an optical or photonics diagram,0.3842799961566925,0.0,0.23682178556919098,an optical or photonics diagram,,an optical or photonics diagram,1042,894,.jpg,382618,_posts/2025-05-04-weekly-OFS-45.md:53,
5636,0.620922178030014,assets/images/2025/20240918_20251214/20251209_034826_0.jpg,a line chart,0.415567547082901,0.0,0.20535463094711304,a line chart,,a line chart,1200,778,.jpg,54296,_posts/2025-12-15-weekly-OFS-77.md:114,
5637,0.6207713484764099,assets/images/2025/20241101_20250216/20250209_173155_0.jpg,a microscope image,0.4833057224750519,0.0,0.13746562600135803,a microscope image,,a microscope image,1194,1200,.jpg,140576,_posts/2025-02-16-weekly-OFS-34.md:114,
5638,0.6207226812839508,assets/images/2026/CES2026/IMG_3297.jpg,a product photo,0.4641682803630829,0.0,0.15655440092086792,a product photo,,a product photo,5712,4284,.jpg,2999317,_posts/2026-01-18-CES2026.md:286,
5639,0.620640218257904,assets/images/2025/20241229_20250804/20250731_074515_3.jpg,an optical or photonics diagram,0.4793199896812439,0.0,0.14132022857666016,an optical or photonics diagram,,an optical or photonics diagram,1200,577,.jpg,42350,_posts/2025-08-05-weekly-OFS-58.md:162,
5640,0.6206215471029282,assets/images/2025/20240711_20250831/20250831_074636_0.jpg,a scientific plot,0.41074422001838684,0.0,0.20987732708454132,a scientific plot,,a scientific plot,1200,891,.jpg,158531,_posts/2025-09-01-weekly-OFS-62.md:251,
5641,0.6205848753452301,assets/images/2025/20240830_20250427/20250423_011633_1.jpg,an optical or photonics diagram,0.42978155612945557,0.0,0.19080331921577454,an optical or photonics diagram,,an optical or photonics diagram,882,1199,.jpg,236422,_posts/2025-04-27-weekly-OFS-44.md:179,
5642,0.6205676347017288,assets/images/2025/20241206_20250308/20250306_165807_0.jpg,a schematic diagram,0.4335979223251343,0.0,0.18696971237659454,a schematic diagram,,a schematic diagram,1200,422,.jpg,92769,_posts/2025-03-09-weekly-OFS-37.md:329,
5643,0.6205132752656937,assets/images/imported/lnnb-full-beam-simulations-1806-1812/image160.png,a circuit layout or CAD image,0.39719653129577637,0.0,0.2233167439699173,a circuit layout or CAD image,,a circuit layout or CAD image,734,384,.png,71553,_posts/2018-06-01-lnnb-full-beam-simulations-1806-1812.md:510,
5644,0.6204653084278107,assets/images/2026/20240704_20260519/20260516_050135_1.jpg,a technical slide,0.38206443190574646,0.0,0.2384008765220642,a technical slide,,a technical slide,1200,609,.jpg,108637,_posts/2026-06-07-weekly-OFS-102.md:221,
5645,0.6203054785728455,assets/images/2025/20241101_20250124/20250121_033216_0.jpg,an optical or photonics diagram,0.40785083174705505,0.0,0.2124546468257904,an optical or photonics diagram,,an optical or photonics diagram,1200,454,.jpg,114208,_posts/2025-01-26-weekly-OFS-31.md:180,
5646,0.6202469766139984,assets/images/2024/20241122_20241215/20241122_165225_1.jpg,an equation or math derivation,0.43529194593429565,0.0,0.18495503067970276,an equation or math derivation,,an equation or math derivation,1200,822,.jpg,114134,_posts/2024-12-22-weekly-OFS-26.md:88,
5647,0.6202206313610077,assets/images/2025/20240701_20250728/20250623_064219_0.jpg,an optical or photonics diagram,0.47986969351768494,0.0,0.14035093784332275,an optical or photonics diagram,,an optical or photonics diagram,1200,1016,.jpg,168060,_posts/2025-07-27-weekly-OFS-57.md:56,
5648,0.6202050000429153,assets/images/2025/20240926_20250811/20250810_045312_1.jpg,an optical or photonics diagram,0.3920515477657318,0.0,0.22815345227718353,an optical or photonics diagram,,an optical or photonics diagram,1200,1165,.jpg,93898,_posts/2025-08-10-weekly-OFS-59.md:263,
5649,0.620162695646286,assets/images/2026/20240704_20260519/20240704_033622_2.jpg,an optical or photonics diagram,0.49713557958602905,0.0,0.12302711606025696,an optical or photonics diagram,,an optical or photonics diagram,1200,989,.jpg,147152,_posts/2026-06-07-weekly-OFS-102.md:109,
5650,0.6200699508190155,assets/images/2025/20250105_20250615/20250613_060828_0.jpg,a wafer or chip photograph,0.450571745634079,0.0,0.16949820518493652,a wafer or chip photograph,,a wafer or chip photograph,1200,1156,.jpg,154292,_posts/2025-06-15-weekly-OFS-51.md:250,
5651,0.6198570430278778,assets/images/2026/20240730_20260330/20240730_064924_1.jpg,an optical or photonics diagram,0.49554741382598877,0.0,0.12430962920188904,an optical or photonics diagram,,an optical or photonics diagram,1179,781,.jpg,322034,_posts/2026-03-30-weekly-OFS-92.md:66,
5652,0.6196725368499756,assets/images/2025/20250115_20251102/20251101_032659_0.jpg,a line chart,0.4496375024318695,0.0,0.17003503441810608,a line chart,,a line chart,1200,985,.jpg,200439,_posts/2025-11-02-weekly-OFS-71.md:178,
5653,0.6196242570877075,assets/images/2025/20250216_20250222/20250219_162800_1.jpg,a screenshot of a website or app,0.43812432885169983,0.0,0.1814999282360077,a screenshot of a website or app,,a screenshot of a website or app,1200,237,.jpg,29699,_posts/2025-02-23-weekly-OFS-35.md:240,
5654,0.6194932758808136,assets/images/imported/piezoelectric-k-square-20190613/image45.png,a circuit layout or CAD image,0.4325893819332123,0.0,0.18690389394760132,a circuit layout or CAD image,,a circuit layout or CAD image,868,546,.png,64551,_posts/2019-06-13-piezoelectric-k-square.md:247,
5655,0.6194226741790771,assets/images/imported/lnnb-full-beam-simulations-1806-1812/image25.png,a scientific plot,0.43534260988235474,0.0,0.1840800642967224,a scientific plot,,a scientific plot,502,397,.png,13241,_posts/2018-06-01-lnnb-full-beam-simulations-1806-1812.md:172,
5656,0.6189304143190384,assets/images/2024/20240608_20241127/20241126_193100_1.jpg,a schematic diagram,0.38892853260040283,0.0,0.23000188171863556,a schematic diagram,,a schematic diagram,1000,775,.jpg,68290,_posts/2024-11-30-weekly-OFS-23.md:181,
5657,0.6188720464706421,assets/images/2024/crowdstrike_null.png,a technical slide,0.39554068446159363,0.0,0.22333136200904846,a technical slide,,a technical slide,1836,1324,.png,143327,_posts/2024-07-28-weekly-OFS-5.md:38,
5658,0.6188439428806305,assets/images/2025/20241101_20250216/20250210_062306_1.jpg,an optical or photonics diagram,0.48008787631988525,0.0,0.13875606656074524,an optical or photonics diagram,,an optical or photonics diagram,1199,306,.jpg,38271,_posts/2025-02-16-weekly-OFS-34.md:150,
5659,0.6187361180782318,assets/images/2025/20240822_20250825/20250823_093116_0.jpg,an optical or photonics diagram,0.45505964756011963,0.0,0.16367647051811218,an optical or photonics diagram,,an optical or photonics diagram,1042,1200,.jpg,415911,_posts/2025-08-24-weekly-OFS-61.md:329,
5660,0.6185585558414459,assets/images/imported/ln-memos-simulations-2018/image155.jpg,a circuit layout or CAD image,0.4588017463684082,0.0,0.15975680947303772,a circuit layout or CAD image,,a circuit layout or CAD image,1500,1999,.jpg,233255,_posts/2018-01-03-ln-memos-simulations-2018.md:61,
5661,0.6184805333614349,assets/images/2025/20250505_20250512/20250506_020007_1.jpg,a microscope image,0.4369879961013794,0.0,0.18149253726005554,a microscope image,,a microscope image,1200,911,.jpg,297841,_posts/2025-05-12-weekly-OFS-46.md:84,
5662,0.6184671819210052,assets/images/2024/20240702_20241207/20241205_064734_0.jpg,an optical or photonics diagram,0.4440033733844757,0.0,0.17446380853652954,an optical or photonics diagram,,an optical or photonics diagram,904,784,.jpg,55519,_posts/2024-12-15-weekly-OFS-25.md:103,
5663,0.6183971464633942,assets/images/2026/20250301_20260304/20260301_073325_0.jpg,a schematic diagram,0.4107820391654968,0.0,0.20761510729789734,a schematic diagram,,a schematic diagram,448,252,.jpg,65767,_posts/2026-03-02-weekly-OFS-88.md:207,
5664,0.6183412969112396,assets/images/2025/20250113_20251130/20251129_082136_0.jpg,a technical slide,0.4596841037273407,0.0,0.15865719318389893,a technical slide,,a technical slide,1200,684,.jpg,108186,_posts/2025-12-01-weekly-OFS-75.md:200,
5665,0.6182678788900375,assets/images/2025/20241027_20250720/20250718_045733_0.jpg,a photograph of hardware,0.41555920243263245,0.0,0.2027086764574051,a photograph of hardware,,a photograph of hardware,1166,714,.jpg,121204,_posts/2025-07-21-weekly-OFS-56.md:183,
5666,0.6181600093841553,assets/images/2025/20240925_20250706/20250706_160002_1.jpg,a wafer or chip photograph,0.45062583684921265,0.0,0.16753417253494263,a wafer or chip photograph,,a wafer or chip photograph,1199,445,.jpg,76348,_posts/2025-07-06-weekly-OFS-54.md:283,
5667,0.6181088536977768,assets/images/2025/20250225_20250406/20250330_050624_2.jpg,a photograph of hardware,0.42628589272499084,0.0,0.19182296097278595,a photograph of hardware,,a photograph of hardware,1200,800,.jpg,108438,_posts/2025-04-06-weekly-OFS-41.md:154,
5668,0.6179971992969513,assets/images/2026/CES2026/IMG_3182.jpg,a product photo,0.39551305770874023,0.0,0.22248414158821106,a product photo,,a product photo,5712,4284,.jpg,4316246,_posts/2026-01-18-CES2026.md:248,
5669,0.6179966628551483,assets/images/2025/20240918_20250414/20250411_014353_0.jpg,a schematic diagram,0.4416164457798004,0.0,0.1763802170753479,a schematic diagram,,a schematic diagram,1200,967,.jpg,124164,_posts/2025-04-13-weekly-OFS-42.md:301,
5670,0.6176965087652206,assets/images/imported/ln-properties/image73.png,an optical or photonics diagram,0.38931921124458313,0.0,0.2283772975206375,an optical or photonics diagram,,an optical or photonics diagram,710,495,.png,32244,_posts/2018-04-28-ln-properties.md:65,
5671,0.6175771802663803,assets/images/2025/20241224_20251225_long_thread/20250220_075103_0.jpg,an optical or photonics diagram,0.3911443054676056,0.0,0.22643287479877472,an optical or photonics diagram,,an optical or photonics diagram,1200,827,.jpg,165833,_posts/2025-12-25-how-to-hold-fibers.md:164,
5672,0.6173810958862305,assets/images/2025/20241230_20250505/20250501_033127_0.jpg,a microscope image,0.4083535373210907,0.0,0.20902755856513977,a microscope image,,a microscope image,1200,564,.jpg,129526,_posts/2025-05-04-weekly-OFS-45.md:186,
5673,0.6173784583806992,assets/images/imported/ln2dpc-unitcell-eo-simulation-201805/image17.png,an optical or photonics diagram,0.4322809875011444,0.0,0.18509747087955475,an optical or photonics diagram,,an optical or photonics diagram,792,324,.png,82541,_posts/2018-05-03-ln2dpc-unitcell-eo-simulation-201805.md:111,
5674,0.6173249781131744,assets/images/2026/20250114_20260119/20260113_041119_0.jpg,a scientific plot,0.42364364862442017,0.0,0.19368132948875427,a scientific plot,,a scientific plot,992,1199,.jpg,115022,_posts/2026-01-20-weekly-OFS-82.md:92,
5675,0.6168632805347443,assets/images/2024/microwave_plasma_reactor.jpeg,a photograph of lab equipment,0.4444560706615448,0.0,0.17240720987319946,a photograph of lab equipment,,a photograph of lab equipment,1460,822,.jpeg,102942,_posts/2024-07-28-weekly-OFS-5.md:48,
5676,0.6168026626110077,assets/images/2025/20241215_20250915/20250911_142200_0.jpg,an optical or photonics diagram,0.5293527841567993,0.0,0.08744987845420837,an optical or photonics diagram,,an optical or photonics diagram,1200,1006,.jpg,185550,_posts/2025-09-15-weekly-OFS-64.md:145,
5677,0.6168026626110077,assets/images/2025/20250316_20250518/20250316_021926_0.jpg,an optical or photonics diagram,0.5293527841567993,0.0,0.08744987845420837,an optical or photonics diagram,,an optical or photonics diagram,1200,1006,.jpg,185550,_posts/2025-05-18-weekly-OFS-47.md:172,
5678,0.6167521327733994,assets/images/2026/OFC2026/IMG_4119.JPG,an optical or photonics diagram,0.42950865626335144,0.0,0.1872434765100479,an optical or photonics diagram,,an optical or photonics diagram,4032,3024,.jpg,2293362,_posts/2026-04-04-OFC2026.md:4303,
5679,0.616672083735466,assets/images/2026/20250504_20260414/20260410_190731_1.jpg,a technical slide,0.4203142821788788,0.0,0.19635780155658722,a technical slide,,a technical slide,1200,677,.jpg,99646,_posts/2026-04-13-weekly-OFS-94.md:101,
5680,0.6163091957569122,assets/images/bio-photo-2.PNG,a product photo,0.35770148038864136,0.0,0.2586077153682709,a product photo,,a product photo,1116,1106,.png,2524475,,
5681,0.616240993142128,assets/images/2025/20241230_20250505/20250430_050701_0.jpg,an optical or photonics diagram,0.419075608253479,0.0,0.197165384888649,an optical or photonics diagram,,an optical or photonics diagram,1200,503,.jpg,129609,_posts/2025-05-04-weekly-OFS-45.md:146,
5682,0.6154178977012634,assets/images/2025/20240830_20250427/20250422_015302_0.jpg,a technical slide,0.4498502016067505,0.0,0.16556769609451294,a technical slide,,a technical slide,1199,884,.jpg,133182,_posts/2025-04-27-weekly-OFS-44.md:119,
5683,0.615394651889801,assets/images/2025/20240830_20250427/20250425_044131_2.jpg,a photograph of hardware,0.44755053520202637,0.0,0.16784411668777466,a photograph of hardware,,a photograph of hardware,1200,900,.jpg,77404,_posts/2025-04-27-weekly-OFS-44.md:53,
5684,0.615394651889801,assets/images/2025/20250425_20250425_long_thread/20250425_044131_2.jpg,a photograph of hardware,0.44755053520202637,0.0,0.16784411668777466,a photograph of hardware,,a photograph of hardware,1200,900,.jpg,77404,_posts/2026-06-13-100G-200G-400G-800G.md:92,
5685,0.614983856678009,assets/images/2025/20250108_20250318/20250309_080503_1.jpg,an optical or photonics diagram,0.4657258689403534,0.0,0.14925798773765564,an optical or photonics diagram,,an optical or photonics diagram,1199,591,.jpg,118117,_posts/2025-03-17-weekly-OFS-38.md:154,
5686,0.614983856678009,assets/images/2025/20250108_20250318/20250310_155019_2.jpg,an optical or photonics diagram,0.4657258689403534,0.0,0.14925798773765564,an optical or photonics diagram,,an optical or photonics diagram,1199,591,.jpg,118117,_posts/2025-03-17-weekly-OFS-38.md:253,
5687,0.6146325767040253,assets/images/2025/20241012_20260111/20260110_184612_1.jpg,a schematic diagram,0.4393308460712433,0.0,0.17530173063278198,a schematic diagram,,a schematic diagram,693,691,.jpg,41864,_posts/2026-01-11-weekly-OFS-81.md:219,
